,Course Subject,Course Number,Topic,URI
383,SOEN,7481,test automation,http://dbpedia.org/resource/Test_automation
384,SOEN,7481,formal verification,http://dbpedia.org/resource/Formal_verification
385,SOEN,7481,model checking,http://dbpedia.org/resource/Model_checking
386,SOEN,7481,theorem proving,http://dbpedia.org/resource/Automated_theorem_proving
387,SOEN,6011,Software Engineering,http://dbpedia.org/resource/Software_engineering
388,SOEN,6011,Version control,http://dbpedia.org/resource/Version_control
389,SOEN,6011,code review,http://dbpedia.org/resource/Code_review
390,SOEN,6011,Continuous integration,http://dbpedia.org/resource/Continuous_integration
391,SOEN,6011,open source,http://dbpedia.org/resource/Open-source_model
392,SOEN,6021,SOEN,http://dbpedia.org/resource/Soen
393,SOEN,6021,reengineering,http://dbpedia.org/resource/Code_refactoring
394,SOEN,6021,software metrics,http://dbpedia.org/resource/Software_metric
395,SOEN,6841,software engineering,http://dbpedia.org/resource/Software_engineering
396,SOEN,6841,software development,http://dbpedia.org/resource/Software_development
397,SOEN,6841,object-oriented,http://dbpedia.org/resource/Object-oriented_programming
398,SOEN,6841,risk management,http://dbpedia.org/resource/Risk_management
399,SOEN,6841,evolution,http://dbpedia.org/resource/Evolution
400,SOEN,6841,ethics,http://dbpedia.org/resource/Ethics
401,SOEN,6761,multimedia,http://dbpedia.org/resource/Multimedia
402,SOEN,6761,3D,http://dbpedia.org/resource/3D_modeling
403,SOEN,6761,computer science,http://dbpedia.org/resource/Computer_science
404,SOEN,6761,software engineering,http://dbpedia.org/resource/Software_engineering
405,SOEN,6951,Software Engineering,http://dbpedia.org/resource/Software_engineering
406,SOEN,6951,SOEN,http://dbpedia.org/resource/Soen
407,SOEN,6211,System analysis,http://dbpedia.org/resource/System_analysis
408,SOEN,6211,semantic,http://dbpedia.org/resource/Semantic_Web
409,SOEN,6211,Text Mining,http://dbpedia.org/resource/Text_mining
410,SOEN,6211,Collaborative Filtering,http://dbpedia.org/resource/Collaborative_filtering
411,SOEN,6211,Blogosphere,http://dbpedia.org/resource/Blogosphere
412,SOEN,6211,Machine Learning,http://dbpedia.org/resource/Machine_learning
413,SOEN,6211,The Web,http://dbpedia.org/resource/World_Wide_Web
414,SOEN,6211,Semantic Web,http://dbpedia.org/resource/Semantic_Web
415,SOEN,6211,RDF,http://dbpedia.org/resource/Resource_Description_Framework
416,SOEN,6211,RDFS,http://dbpedia.org/resource/RDF_Schema
417,SOEN,6211,SPARQL,http://dbpedia.org/resource/SPARQL
418,SOEN,6211,Linked Open Data,http://dbpedia.org/resource/Linked_data
419,SOEN,6211,LOD,http://dbpedia.org/resource/Linked_data
420,SOEN,6211,Ontologies,http://dbpedia.org/resource/Ontology
421,SOEN,6211,software development,http://dbpedia.org/resource/Software_development
422,SOEN,6211,business intelligence,http://dbpedia.org/resource/Business_intelligence
423,SOEN,6211,e-commerce,http://dbpedia.org/resource/E-commerce
424,SOEN,6211,e-science,http://dbpedia.org/resource/E-Science
425,SOEN,6211,SOEN,http://dbpedia.org/resource/Soen
426,SOEN,6941,Software Engineering,http://dbpedia.org/resource/Software_engineering
427,COMP,6961,Computer Science,http://dbpedia.org/resource/Computer_science
428,COMP,6961,pass/fail,http://dbpedia.org/resource/Failure
429,COMP,6971,Applied Computer Science,http://dbpedia.org/resource/Computer_science
430,COMP,6971,SOEN,http://dbpedia.org/resource/Soen
431,SOEN,6971,Applied Computer Science,http://dbpedia.org/resource/Computer_science
432,SOEN,6971,COMP,http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific
433,SOEN,6971,SOEN,http://dbpedia.org/resource/Soen
434,ENCS,6931,integral,http://dbpedia.org/resource/Integral
435,ENCS,6931,computer scientist,http://dbpedia.org/resource/Computer_science
436,ENCS,6931,work permit,http://dbpedia.org/resource/Work_permit
437,ENCS,6931,pass/fail,http://dbpedia.org/resource/Failure
438,SOEN,6501,Test,http://dbpedia.org/resource/Test_cricket
439,SOEN,6501,Applied Computer Science,http://dbpedia.org/resource/Computer_science
440,SOEN,6501,Software Engineering,http://dbpedia.org/resource/Software_engineering
441,ENCS,8501,pass/fail,http://dbpedia.org/resource/Failure
442,COEN,7311,COEN,http://dbpedia.org/resource/Coen_River
443,COEN,7311,OSI model,http://dbpedia.org/resource/OSI_model
444,COEN,7311,Petri net,http://dbpedia.org/resource/Petri_net
445,COEN,7311,Temporal logic,http://dbpedia.org/resource/Temporal_logic
446,COEN,7311,specification,http://dbpedia.org/resource/Specification_language
447,COEN,7311,ISO,http://dbpedia.org/resource/International_Organization_for_Standardization
448,COEN,7311,Estelle,http://dbpedia.org/resource/List_of_Seinfeld_minor_characters
449,COEN,7311,formal specification,http://dbpedia.org/resource/Formal_specification
450,COEN,7311,reachability,http://dbpedia.org/resource/Routing
451,COEN,7311,protocol,http://dbpedia.org/resource/Communications_protocol
452,COEN,7311,simulation,http://dbpedia.org/resource/Simulation
453,ENCS,6021,Sturm-Liouville problem,http://dbpedia.org/resource/Sturm–Liouville_theory
454,ENCS,6021,orthogonal functions,http://dbpedia.org/resource/Orthogonal_functions
455,ENCS,6021,ordinary differential equations,http://dbpedia.org/resource/Ordinary_differential_equation
456,ENCS,6021,power series,http://dbpedia.org/resource/Power_series
457,ENCS,6021,integral transforms,http://dbpedia.org/resource/Integral_transform
458,ENCS,6021,partial differential equations,http://dbpedia.org/resource/Partial_differential_equation
459,ENCS,6161,Probability,http://dbpedia.org/resource/Probability
460,ENCS,6161,Stochastic,http://dbpedia.org/resource/Stochastic_process
461,ENCS,6161,Bayes' Theorem,http://dbpedia.org/resource/Bayes'_theorem
462,ENCS,6161,binary,http://dbpedia.org/resource/Binary_data
463,ENCS,6161,communication,http://dbpedia.org/resource/Communication
464,ENCS,6161,Bernoulli trials,http://dbpedia.org/resource/Bernoulli_trial
465,ENCS,6161,Markov,http://dbpedia.org/resource/Markov_chain
466,ENCS,6161,characteristic functions,http://dbpedia.org/resource/Indicator_function
467,ENCS,6161,Chernoff inequality,http://dbpedia.org/resource/Chernoff_bound
468,ENCS,6161,random variable,http://dbpedia.org/resource/Random_variable
469,ENCS,6161,Random Walk,http://dbpedia.org/resource/Random_walk
470,ENCS,6161,Poisson,http://dbpedia.org/resource/Poisson_point_process
471,ENCS,6161,shot noise,http://dbpedia.org/resource/Shot_noise
472,ENCS,6161,Wiener,http://dbpedia.org/resource/Wiener_process
473,ENCS,6161,stopping time,http://dbpedia.org/resource/Stopping_time
474,ENCS,6161,Wald,http://dbpedia.org/resource/Abraham_Wald
475,ENCS,6161,cross-correlation,http://dbpedia.org/resource/Cross-correlation
476,ENCS,6161,auto-correlation,http://dbpedia.org/resource/Autocorrelation
477,ENCS,6161,Wiener-Khinchin Theorem,http://dbpedia.org/resource/Wiener–Khinchin_theorem
478,ENCS,6161,power spectral density,http://dbpedia.org/resource/Spectral_density
479,ENCS,6161,linear system,http://dbpedia.org/resource/Linear_time-invariant_theory
480,ENCS,6181,optimization problem,http://dbpedia.org/resource/Optimization_problem
481,ENCS,6181,classical,http://dbpedia.org/resource/Classical_mechanics
482,ENCS,6181,optimization,http://dbpedia.org/resource/Mathematical_optimization
483,ENCS,6181,gradient,http://dbpedia.org/resource/Gradient_descent
484,ENCS,6181,quadratically convergent,http://dbpedia.org/resource/Rate_of_convergence
485,ENCS,6181,constrained optimization,http://dbpedia.org/resource/Constrained_optimization
486,COMP,6631,Mathematical modelling,http://dbpedia.org/resource/Mathematical_model
487,COMP,6631,optimization,http://dbpedia.org/resource/Mathematical_optimization
488,COMP,6631,non-linear programming,http://dbpedia.org/resource/Nonlinear_programming
489,COMP,6631,integer,http://dbpedia.org/resource/Integer
490,COMP,6631,nonlinear,http://dbpedia.org/resource/Nonlinear_system
491,COMP,6631,branch-and-bound,http://dbpedia.org/resource/Branch_and_bound
492,COMP,6631,DC,http://dbpedia.org/resource/Direct_current
493,COMP,6631,convex,http://dbpedia.org/resource/Convex_optimization
494,COMP,6631,bilinear,http://dbpedia.org/resource/Bilinear_form
495,COMP,6631,Heuristics,http://dbpedia.org/resource/Heuristic
496,ENCS,6001,Engineering Mathematics,http://dbpedia.org/resource/Engineering_mathematics
497,ENCS,6001,ordinary differential equations,http://dbpedia.org/resource/Ordinary_differential_equation
498,ENCS,6001,partial differential equations,http://dbpedia.org/resource/Partial_differential_equation
499,ENCS,6001,wave equation,http://dbpedia.org/resource/Wave_equation
500,ENCS,6001,diffusion equation,http://dbpedia.org/resource/Heat_equation
501,ENCS,6001,vector analysis,http://dbpedia.org/resource/Vector_calculus
502,ENCS,6001,orthogonal functions,http://dbpedia.org/resource/Orthogonal_functions
503,ENCS,6001,numerical methods,http://dbpedia.org/resource/Numerical_analysis
504,ENCS,6111,partial differential equations,http://dbpedia.org/resource/Partial_differential_equation
505,ENCS,6111,residuals,http://dbpedia.org/resource/Errors_and_residuals
506,ENCS,6111,finite differences,http://dbpedia.org/resource/Finite_difference_method
507,ENCS,6111,convergence,http://dbpedia.org/resource/Rate_of_convergence
508,ENCS,6111,integral equations,http://dbpedia.org/resource/Integral_equation
509,ENCS,6111,Fourier series,http://dbpedia.org/resource/Fourier_series
510,ENCS,6111,fast Fourier transform,http://dbpedia.org/resource/Fast_Fourier_transform
511,ENCS,6141,probability theory,http://dbpedia.org/resource/Probability_theory
512,ENCS,6141,Monte Carlo simulation,http://dbpedia.org/resource/Monte_Carlo_method
513,ENCS,6141,reliability analysis,http://dbpedia.org/resource/Reliability_engineering
514,ENCS,6191,Fuzzy Logic,http://dbpedia.org/resource/Fuzzy_logic
515,ENCS,6191,Fuzzy sets,http://dbpedia.org/resource/Fuzzy_set
516,ENCS,6191,Zadeh,http://dbpedia.org/resource/Lotfi_A._Zadeh
517,ENCS,6191,Modus Ponens,http://dbpedia.org/resource/Modus_ponens
518,ENCS,6191,system identification,http://dbpedia.org/resource/System_identification
519,ENCS,591,Computer Science,http://dbpedia.org/resource/Computer_science
520,ENCS,691,Computer Science,http://dbpedia.org/resource/Computer_science
521,ENCS,691,Sustainability,http://dbpedia.org/resource/Sustainability
522,CIVI,691,Civil Engineering,http://dbpedia.org/resource/Civil_engineering
523,CIVI,791,Civil Engineering,http://dbpedia.org/resource/Civil_engineering
524,COEN,691,Computer Engineering,http://dbpedia.org/resource/Computer_engineering
525,COEN,691,COEN,http://dbpedia.org/resource/Coen_River
526,COEN,791,Computer Engineering,http://dbpedia.org/resource/Computer_engineering
527,COEN,791,COEN,http://dbpedia.org/resource/Coen_River
528,ELEC,691,Electrical Engineering,http://dbpedia.org/resource/Electrical_engineering
529,ELEC,791,Electrical Engineering,http://dbpedia.org/resource/Electrical_engineering
530,INDU,691,Industrial Engineering,http://dbpedia.org/resource/Industrial_engineering
531,INSE,691,Systems Engineering,http://dbpedia.org/resource/Systems_engineering
532,MECH,691,Mechanical Engineering,http://dbpedia.org/resource/Mechanical_engineering
533,MECH,791,Mechanical Engineering,http://dbpedia.org/resource/Mechanical_engineering
534,ELEC,6041,Quotient,http://dbpedia.org/resource/Quotient
535,ELEC,6041,servomechanism,http://dbpedia.org/resource/Servomechanism
536,ELEC,6041,optimization,http://dbpedia.org/resource/Mathematical_optimization
537,ELEC,6061,computer,http://dbpedia.org/resource/Computer
538,ELEC,6061,discrete-time,http://dbpedia.org/resource/Discrete_time_and_continuous_time
539,ELEC,6061,z-transform,http://dbpedia.org/resource/Z-transform
540,ELEC,6061,root locus,http://dbpedia.org/resource/Root_locus
541,ELEC,6061,frequency response,http://dbpedia.org/resource/Frequency_response
542,ELEC,6061,sample rate,http://dbpedia.org/resource/Sampling_(signal_processing)
543,ELEC,6061,quantization,http://dbpedia.org/resource/Quantum_mechanics
544,ELEC,6061,scheduling theory,http://dbpedia.org/resource/Scheduling_(computing)
545,ELEC,6091,automata,http://dbpedia.org/resource/Finite-state_machine
546,ELEC,6091,Petri nets,http://dbpedia.org/resource/Petri_net
547,ELEC,6091,controllability,http://dbpedia.org/resource/Controllability
548,ENGR,6071,nonlinear,http://dbpedia.org/resource/Nonlinear_system
549,ENGR,6071,Lyapunov stability,http://dbpedia.org/resource/Lyapunov_stability
550,ENGR,6071,hybrid,http://dbpedia.org/resource/Hybrid_electric_vehicle
551,ENGR,6071,simulation,http://dbpedia.org/resource/Computer_simulation
552,ENGR,6071,convex optimization,http://dbpedia.org/resource/Convex_optimization
553,ENGR,6071,optimization problem,http://dbpedia.org/resource/Mathematical_optimization
554,ENGR,6071,dynamic programming,http://dbpedia.org/resource/Dynamic_programming
555,ENGR,6071,optimal control,http://dbpedia.org/resource/Optimal_control
556,ENGR,6071,process industries,http://dbpedia.org/resource/Process_manufacturing
557,ENGR,6131,State-space representation,http://dbpedia.org/resource/State-space_representation
558,ENGR,6131,modal,http://dbpedia.org/resource/Modal_logic
559,ENGR,6131,Controllability,http://dbpedia.org/resource/Controllability
560,ENGR,6131,observability,http://dbpedia.org/resource/Observability
561,ENGR,6131,optimal control,http://dbpedia.org/resource/Optimal_control
562,ENGR,6131,Kalman filter,http://dbpedia.org/resource/Kalman_filter
563,ENGR,6141,Dynamic systems,http://dbpedia.org/resource/Dynamical_system
564,ENGR,6141,nonlinear,http://dbpedia.org/resource/Nonlinear_system
565,ENGR,6141,differential,http://dbpedia.org/resource/Differential_equation
566,ENGR,6141,Lipschitz continuity,http://dbpedia.org/resource/Lipschitz_continuity
567,ENGR,6141,linearization,http://dbpedia.org/resource/Linearization
568,ENGR,6141,phase plane,http://dbpedia.org/resource/Phase_plane
569,ENGR,6141,Lyapunov stability,http://dbpedia.org/resource/Lyapunov_stability
570,ENGR,6141,circle,http://dbpedia.org/resource/Unit_circle
571,ENGR,6412,autonomous cars,http://dbpedia.org/resource/Autonomous_car
572,ENGR,6412,robot,http://dbpedia.org/resource/Robot
573,ENGR,6412,odometry,http://dbpedia.org/resource/Odometry
574,ENGR,6412,beam,http://dbpedia.org/resource/Laser
575,ENGR,6412,Bayes Filter,http://dbpedia.org/resource/Recursive_Bayesian_estimation
576,ENGR,6412,Kalman filter,http://dbpedia.org/resource/Kalman_filter
577,ENGR,6412,particle filter,http://dbpedia.org/resource/Particle_filter
578,ENGR,6412,SLAM,http://dbpedia.org/resource/Simultaneous_localization_and_mapping
579,ENGR,7121,Controllability,http://dbpedia.org/resource/Controllability
580,ENGR,7121,observability,http://dbpedia.org/resource/Observability
581,ENGR,7121,servomechanism,http://dbpedia.org/resource/Servomechanism
582,ENGR,7121,frequency-domain,http://dbpedia.org/resource/Frequency_domain
583,ENGR,7131,parameter estimation,http://dbpedia.org/resource/Estimation_theory
584,ENGR,7131,least-squares,http://dbpedia.org/resource/Least_squares
585,ENGR,7131,regression,http://dbpedia.org/resource/Linear_regression
586,ENGR,7131,MRAS,http://dbpedia.org/resource/Royal_Asiatic_Society_of_Great_Britain_and_Ireland
587,ENGR,7131,gradient,http://dbpedia.org/resource/Gradient_descent
588,ENGR,7131,stability theory,http://dbpedia.org/resource/Stability_theory
589,ENGR,7131,STR,http://dbpedia.org/resource/Microsatellite
590,ENGR,7131,convergence,http://dbpedia.org/resource/Convergence_of_random_variables
591,ENGR,7131,auto-tuning,http://dbpedia.org/resource/Auto-Tune
592,ENGR,7131,adaptive control,http://dbpedia.org/resource/Adaptive_control
